Price_NT,District,Ping,Rooms,type,Price_per_ping,sqm,Price_per_sqm
9000,萬華區,7.0,1.0,無電梯公寓,1285.7142857142858,23.142,388.903292714545
9000,萬華區,7.0,1.0,無電梯公寓,1285.7142857142858,23.142,388.903292714545
12000,內湖區,9.0,1.0,無電梯公寓,1333.3333333333333,29.754,403.3071183706392
9500,內湖區,7.0,1.0,無電梯公寓,1357.142857142857,23.142,410.5090311986864
8000,萬華區,7.0,1.0,無電梯公寓,1142.857142857143,23.142,345.6918157462622
8500,萬華區,7.0,1.0,無電梯公寓,1214.2857142857142,23.142,367.2975542304036
20000,士林區,20.09,3.0,無電梯公寓,995.5201592832254,66.41754,301.1252750402981
16000,大同區,10.0,1.0,無電梯公寓,1600.0,33.06,483.96854204476705
14500,中山區,12.0,1.0,無電梯公寓,1208.3333333333333,39.672,365.49707602339186
20000,中正區,18.0,1.0,無電梯公寓,1111.111111111111,59.508,336.089265308866
38000,中山區,26.0,1.0,無電梯公寓,1461.5384615384614,85.956,442.0866489832007
18000,中正區,18.0,1.0,無電梯公寓,1000.0,59.508,302.4803387779794
42000,北投區,36.0,3.0,無電梯公寓,1166.6666666666667,119.016,352.8937285743093
21000,中正區,18.0,2.0,無電梯公寓,1166.6666666666667,59.508,352.8937285743093
21000,中正區,20.0,2.0,無電梯公寓,1050.0,66.12,317.6043557168784
25000,中正區,18.0,1.0,無電梯公寓,1388.888888888889,59.508,420.1115816360825
12000,中正區,8.0,1.0,無電梯公寓,1500.0,26.448,453.7205081669691
32000,中正區,20.0,2.0,無電梯公寓,1600.0,66.12,483.96854204476705
1500,文山區,25.8,1.0,無電梯公寓,58.13953488372093,85.29480000000001,17.586066208022057
19000,士林區,15.0,2.0,無電梯公寓,1266.6666666666667,49.59,383.14176245210723
48800,大安區,17.76,3.0,無電梯公寓,2747.7477477477473,58.714560000000006,831.1396696151686
99999,北投區,49.5,3.0,無電梯公寓,2020.1818181818182,163.647,611.0652807567509
42000,大安區,26.05,3.0,無電梯公寓,1612.2840690978887,86.1213,487.68423142706854
45000,大安區,25.99,2.0,無電梯公寓,1731.4351673720662,85.92294,523.7250959988102
39500,信義區,31.13,2.0,無電梯公寓,1268.8724702858979,102.91578,383.80897467813
29999,中山區,21.69,2.0,無電梯公寓,1383.0797602581833,71.70714000000001,418.35443443986185
30000,士林區,31.88,3.0,無電梯公寓,941.0288582183188,105.39528,284.64272783373224
35000,信義區,32.77,3.0,無電梯公寓,1068.0500457735734,108.33762000000002,323.06413967742685
78000,士林區,85.38,6.0,無電梯公寓,913.5628952916375,282.26628,276.33481406280623
55000,大安區,41.0,2.0,無電梯公寓,1341.4634146341464,135.546,405.7663081168017
66000,信義區,40.0,4.0,無電梯公寓,1650.0,132.24,499.09255898366604
19000,中山區,10.0,2.0,無電梯公寓,1900.0,33.06,574.7126436781609
22000,中正區,15.0,2.0,無電梯公寓,1466.6666666666667,49.59,443.63783020770313
56000,中山區,36.0,4.0,無電梯公寓,1555.5555555555557,119.016,470.5249714324124
28000,信義區,18.52,2.0,無電梯公寓,1511.879049676026,61.22712,457.31368713733394
35000,大安區,32.45,3.0,無電梯公寓,1078.5824345146377,107.2797,326.24998019196545
40000,大安區,28.2,3.0,無電梯公寓,1418.4397163120568,93.2292,429.05012592621193
14800,信義區,14.68,1.0,無電梯公寓,1008.174386920981,48.53208,304.95293010314003
25000,大同區,21.0,2.0,無電梯公寓,1190.4761904761904,69.426,360.0956414023565
45000,士林區,29.62,3.0,無電梯公寓,1519.2437542201214,97.92372,459.54136546283166
18600,中山區,9.0,1.0,無電梯公寓,2066.6666666666665,29.754,625.1260334744908
36000,萬華區,33.23,3.0,無電梯公寓,1083.3584110743304,109.85838,327.69461919973696
35000,信義區,24.65,3.0,無電梯公寓,1419.8782961460447,81.49289999999999,429.48526804175583
45000,松山區,45.02,3.0,無電梯公寓,999.5557529986672,148.83612000000002,302.3459627945152
23000,中正區,17.41,2.0,無電梯公寓,1321.079839172889,57.55746,399.60067730577407
21000,北投區,32.0,3.0,無電梯公寓,656.25,105.792,198.502722323049
53000,北投區,47.6,3.0,無電梯公寓,1113.4453781512605,157.3656,336.7953351939687
27000,內湖區,47.27,3.0,無電梯公寓,571.1867992384175,156.27462,172.7727765391463
43000,信義區,28.1,3.0,無電梯公寓,1530.2491103202847,92.8986,462.87026930438134
23000,萬華區,21.6,2.0,無電梯公寓,1064.8148148148148,71.40960000000001,322.08554592099654
18000,大安區,17.53,1.0,無電梯公寓,1026.8111808328579,57.95418000000001,310.5901938393399
18000,內湖區,29.41,3.0,無電梯公寓,612.0367222033321,97.22946,185.129075076628
42000,松山區,22.24,2.0,無電梯公寓,1888.4892086330938,73.52543999999999,571.2308556058965
26000,北投區,23.46,3.0,無電梯公寓,1108.2693947144076,77.55876,335.22970197048016
43000,大安區,26.29,3.0,無電梯公寓,1635.6028908330163,86.91474,494.7377165254133
32000,南港區,22.91,2.0,無電梯公寓,1396.769969445657,75.74046,422.49545355283027
35000,士林區,34.08,4.0,無電梯公寓,1026.9953051643192,112.66848,310.64588782949767
50000,大安區,22.87,1.0,無電梯公寓,2186.2702229995625,75.60822,661.3037577131164
32000,萬華區,40.57,3.0,無電梯公寓,788.7601676115356,134.12442000000001,238.58444271371312
32000,士林區,28.88,2.0,無電梯公寓,1108.03324099723,95.47728,335.15827011410465
39600,松山區,28.0,3.0,無電梯公寓,1414.2857142857142,92.568,427.7936219859995
56000,松山區,36.0,4.0,無電梯公寓,1555.5555555555557,119.016,470.5249714324124
27500,士林區,45.0,4.0,無電梯公寓,611.1111111111111,148.77,184.8490959198763
45000,大安區,31.15,3.0,無電梯公寓,1444.6227929373997,102.9819,436.9699918140955
30000,內湖區,32.98,3.0,無電梯公寓,909.6422073984234,109.03187999999999,275.14888306062414
16000,中正區,11.01,1.0,無電梯公寓,1453.2243415077203,36.39906,439.57179113966134
25000,內湖區,24.91,3.0,無電梯公寓,1003.6130068245684,82.35246000000001,303.57320230628204
28000,中正區,19.27,2.0,無電梯公寓,1453.0358069538142,63.70662,439.5147631439244
36000,大安區,16.8,2.0,無電梯公寓,2142.8571428571427,55.540800000000004,648.1721545242416
48000,中山區,31.06,2.0,無電梯公寓,1545.39600772698,102.68436,467.45190796339386
25000,南港區,27.49,1.0,無電梯公寓,909.4216078574027,90.88194,275.0821560367219
25000,士林區,22.91,4.0,無電梯公寓,1091.2265386294196,75.74046,330.07457308814867
32000,松山區,26.52,3.0,無電梯公寓,1206.6365007541478,87.67512,364.98381752999023
32000,大同區,14.31,1.0,無電梯公寓,2236.198462613557,47.30886,676.4060685461454
24800,南港區,20.0,2.0,無電梯公寓,1240.0,66.12,375.0756200846945
11800,南港區,7.0,1.0,無電梯公寓,1685.7142857142858,23.142,509.8954282257368
9500,信義區,6.5,1.0,無電梯公寓,1461.5384615384614,21.489,442.0866489832007
45000,文山區,30.0,3.0,無電梯公寓,1500.0,99.18,453.7205081669691
43000,信義區,41.7,1.0,無電梯公寓,1031.1750599520383,137.86020000000002,311.9101814736958
32000,大安區,30.97,3.0,無電梯公寓,1033.257991604779,102.38682,312.54022734566814
33000,信義區,27.41,3.0,無電梯公寓,1203.9401678219629,90.61746000000001,364.16822983120466
33000,內湖區,28.58,3.0,無電梯公寓,1154.6536039188245,94.48548,349.2600132845809
26000,士林區,41.45,4.0,無電梯公寓,627.2617611580216,137.0337,189.7343500175504
25000,士林區,27.64,3.0,無電梯公寓,904.4862518089725,91.37784,273.5893078672028
35000,北投區,38.22,4.0,無電梯公寓,915.7509157509157,126.35531999999999,276.9966472325819
40000,北投區,34.32,3.0,無電梯公寓,1165.5011655011656,113.46192,352.5411873869224
19000,中正區,10.95,1.0,無電梯公寓,1735.1598173515983,36.2007,524.8517293864484
50000,北投區,37.71,4.0,無電梯公寓,1325.9082471492973,124.66926000000001,401.0611757862363
34000,萬華區,26.15,3.0,無電梯公寓,1300.1912045889103,86.4519,393.2822760402027
12500,文山區,6.0,1.0,無電梯公寓,2083.3333333333335,19.836,630.1673724541239
30000,南港區,32.78,3.0,無電梯公寓,915.1921903599756,108.37068000000001,276.82764378704644
18000,士林區,25.43,4.0,無電梯公寓,707.8254030672434,84.07158,214.10326771543964
32000,中山區,19.66,3.0,無電梯公寓,1627.6703967446592,64.99596,492.33829302621274
22000,中正區,13.5,1.0,無電梯公寓,1629.6296296296296,44.631,492.9309224530035
35000,中正區,32.3,4.0,無電梯公寓,1083.59133126935,106.78379999999999,327.76507297923473
12000,北投區,20.0,2.0,無電梯公寓,600.0,66.12,181.48820326678765
28000,北投區,28.0,3.0,無電梯公寓,1000.0,92.568,302.48033877797945
98000,文山區,57.07,6.0,無電梯公寓,1717.1894165060453,188.67342,519.4160364507094
36000,中山區,34.94,3.0,無電梯公寓,1030.337721808815,115.51164,311.65690314846194
26000,信義區,23.28,2.0,無電梯公寓,1116.8384879725086,76.96368000000001,337.82168420221063
45000,松山區,44.49,4.0,無電梯公寓,1011.4632501685771,147.08394,305.9477465724674
25000,文山區,25.03,2.0,無電梯公寓,998.8014382740711,82.74918000000001,302.1177974210741
60000,大安區,41.97,3.0,無電梯公寓,1429.5925661186561,138.75281999999999,432.4236437140521
35000,信義區,29.12,3.0,無電梯公寓,1201.923076923077,96.27072000000001,363.5580994927637
23000,南港區,21.03,3.0,無電梯公寓,1093.6757013789822,69.52518,330.8153966663588
32000,中正區,24.65,2.0,無電梯公寓,1298.1744421906694,81.49289999999999,392.6722450667482
50000,大安區,40.47,4.0,無電梯公寓,1235.4830738818878,133.79382,373.7093387422528
18000,中山區,2.52,1.0,無電梯公寓,7142.857142857143,8.33112,2160.573848414139
23000,文山區,25.0,4.0,無電梯公寓,920.0,82.65,278.28191167574107
33000,信義區,29.42,3.0,無電梯公寓,1121.6859279401767,97.26252000000001,339.28793948583683
40000,士林區,32.29,3.0,無電梯公寓,1238.7736141220191,106.75074,374.70466246885036
30000,北投區,29.54,3.0,無電梯公寓,1015.572105619499,97.65924,307.190594561252
38000,信義區,32.29,3.0,無電梯公寓,1176.8349334159184,106.75074,355.96942934540783
32000,內湖區,37.5,3.0,無電梯公寓,853.3333333333334,123.97500000000001,258.1165557572091
60000,中正區,44.19,2.0,無電梯公寓,1357.7732518669384,146.09214,410.6997132083903
16000,大安區,20.0,2.0,無電梯公寓,800.0,66.12,241.98427102238352
21000,南港區,26.97,3.0,無電梯公寓,778.6429365962181,89.16282,235.5241792487048
30000,內湖區,25.78,3.0,無電梯公寓,1163.6927851047324,85.22868000000001,351.9941878719698
23000,內湖區,31.91,3.0,無電梯公寓,720.7771858351614,105.49446,218.02092735485826
35000,士林區,33.06,3.0,無電梯公寓,1058.681185722928,109.29636,320.2302437153442
32000,士林區,20.42,2.0,無電梯公寓,1567.0910871694416,67.50852,474.0142429429648
10000,中正區,1.0,1.0,無電梯公寓,10000.0,3.306,3024.8033877797943
52000,松山區,36.16,3.0,無電梯公寓,1438.053097345133,119.54495999999999,434.98278806567845
35000,內湖區,40.89,3.0,無電梯公寓,855.9550012227928,135.18234,258.90955874857616
32000,文山區,37.1,3.0,無電梯公寓,862.5336927223719,122.6526,260.89948358208466
28000,北投區,26.41,3.0,無電梯公寓,1060.2044680045437,87.31146,320.69100665594186
31000,萬華區,30.81,4.0,無電梯公寓,1006.1668289516391,101.85786,304.34568328845705
25000,南港區,17.47,2.0,無電梯公寓,1431.0246136233545,57.75582,432.85680992841935
30000,內湖區,26.06,2.0,無電梯公寓,1151.1895625479663,86.15436,348.2122088771828
45000,大安區,22.02,2.0,無電梯公寓,2043.5967302452316,72.79812,618.1478312901487
40000,信義區,26.32,3.0,無電梯公寓,1519.756838905775,87.01392,459.69656349237
36000,南港區,25.34,2.0,無電梯公寓,1420.6787687450671,83.77404,429.7273952646906
26000,文山區,22.91,2.0,無電梯公寓,1134.8756001745962,75.74046,343.2775560116746
30000,中正區,22.55,2.0,無電梯公寓,1330.3769401330376,74.55030000000001,402.4128675538529
22000,萬華區,11.0,1.0,無電梯公寓,2000.0,36.366,604.9606775559589
23000,萬華區,12.0,1.0,無電梯公寓,1916.6666666666667,39.672,579.7539826577939
15000,萬華區,7.0,1.0,無電梯公寓,2142.8571428571427,23.142,648.1721545242417
22000,萬華區,10.0,1.0,無電梯公寓,2200.0,33.06,665.4567453115548
26000,士林區,29.27,1.0,無電梯公寓,888.2815169115136,96.76662,268.6876941656121
40000,中山區,36.94,3.0,無電梯公寓,1082.8370330265295,122.12364,327.5369125912068
27000,中正區,26.08,3.0,無電梯公寓,1035.276073619632,86.22048,313.1506574772026
39800,內湖區,32.77,3.0,無電梯公寓,1214.5254806225205,108.33762000000002,367.37007883318824
20000,北投區,27.05,3.0,無電梯公寓,739.3715341959335,89.4273,223.64535214638036
1500,北投區,25.0,3.0,無電梯公寓,60.0,82.65,18.148820326678763
22000,士林區,23.13,2.0,無電梯公寓,951.1456982274103,76.46778,287.70287302704486
56000,大安區,37.14,3.0,無電梯公寓,1507.8082929456111,122.78484,456.0823632624353
52000,中正區,39.88,3.0,無電梯公寓,1303.9117352056169,131.84328000000002,394.4076634015779
35000,大同區,32.95,3.0,無電梯公寓,1062.215477996965,108.93270000000001,321.2992976397353
22000,南港區,15.91,2.0,無電梯公寓,1382.7781269641735,52.59846,418.26319629890304
30000,北投區,25.18,3.0,無電梯公寓,1191.4217633042097,83.24508,360.38165859171494
53000,大同區,22.32,1.0,無電梯公寓,2374.5519713261647,73.78992,718.2552847326573
26000,南港區,33.93,3.0,無電梯公寓,766.2835249042146,112.17258,231.78570021301107
18000,大同區,6.45,1.0,無電梯公寓,2790.6976744186045,21.323700000000002,844.1311779850588
24000,文山區,30.0,3.0,無電梯公寓,800.0,99.18,241.98427102238352
95000,松山區,42.09,3.0,無電梯公寓,2257.068187217866,139.14954,682.7187499146602
39800,萬華區,20.47,1.0,無電梯公寓,1944.3087445041526,67.67381999999999,588.115167726604
95000,中正區,45.45,1.0,無電梯公寓,2090.2090209020903,150.2577,632.247132759253
25000,文山區,28.91,3.0,無電梯公寓,864.7526807333103,95.57646,261.5706838273776
48000,大安區,46.31,4.0,無電梯公寓,1036.4931980133879,153.10086,313.5188136761609
9800,內湖區,7.0,1.0,無電梯公寓,1400.0,23.142,423.4724742891712
25000,大同區,19.98,2.0,無電梯公寓,1251.2512512512512,66.05388,378.4789023748491
16000,萬華區,9.43,1.0,無電梯公寓,1696.712619300106,31.17558,513.2222078947689
32000,北投區,25.89,3.0,無電梯公寓,1235.9984550019312,85.59234000000001,373.8652313980433
30000,士林區,24.38,1.0,無電梯公寓,1230.5168170631666,80.60028,372.20714369726755
29000,內湖區,26.09,2.0,無電梯公寓,1111.5369873514758,86.25354,336.218084498329
50000,萬華區,28.21,3.0,無電梯公寓,1772.4211272598368,93.26226,536.1225430308037
35000,大同區,35.75,3.0,無電梯公寓,979.020979020979,118.1895,296.13459740501486
14000,中正區,4.98,1.0,無電梯公寓,2811.2449799196784,16.463880000000003,850.3463339139983
40000,大安區,15.4,2.0,無電梯公寓,2597.402597402597,50.912400000000005,785.6632176051413
33000,大安區,26.33,2.0,無電梯公寓,1253.3232054690468,87.04697999999999,379.1056277885804
15000,萬華區,12.64,1.0,無電梯公寓,1186.7088607594935,41.78784,358.9560982333616
50000,中正區,40.78,4.0,無電梯公寓,1226.0912211868563,134.81868,370.8684879573068
20000,文山區,12.55,1.0,無電梯公寓,1593.625498007968,41.490300000000005,482.04038052267634
45000,南港區,24.96,2.0,無電梯公寓,1802.8846153846152,82.51776000000001,545.3371492391456
31000,士林區,33.05,3.0,無電梯公寓,937.9727685325265,109.26329999999999,283.71832079023795
25888,中山區,15.0,1.0,無電梯公寓,1725.8666666666666,49.59,522.0407340189554
